env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,mathqa,01HA7WZV3CV5P76G78FDR3CN5Z,,,,,,,,,,,2023-09-13 23:50:44.792344 +0000 UTC,01HA7WZV3E3RTN62BJQ2SYMQVH,mathqa-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,mathqa,01HA7WZV3CV5P76G78FDR3CN5Z,,5.03,0.2198882681564246,1.6128567457199097,0.07210111742077303,0.2198882681564246,169.1586,4475,26.454,3.311,,01HA7WZV3E3RTN62BJQ2SYMQVH,mathqa-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,mathqa,01HA7WZW49J0GVZDCQ4VDP8YNE,,,,,,,,,,,2023-09-13 21:21:26.230112 +0000 UTC,01HA7WZW4B7Y23X4E2RM283XNT,mathqa-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,mathqa,01HA7WZW49J0GVZDCQ4VDP8YNE,,,,,,,,,,,2023-09-14 00:07:30.233973 +0000 UTC,01HA7WZW4B7Y23X4E2RM283XNT,mathqa-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,mathqa,01HA7WZW49J0GVZDCQ4VDP8YNE,,,,,,,,,,,2023-09-14 05:11:01.593955 +0000 UTC,01HA7WZW4B7Y23X4E2RM283XNT,mathqa-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,mathqa,01HA7WZW49J0GVZDCQ4VDP8YNE,,5.03,0.23798882681564246,1.6075479984283447,0.20803995080959387,0.23798882681564246,134.6419,4475,33.236,4.159,,01HA7WZW4B7Y23X4E2RM283XNT,mathqa-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,mathqa,01HA7WZZ1STM7RPP8ZESQGVJQX,,,,,,,,,,,2023-09-14 03:00:23.362548 +0000 UTC,01HA7WZZ1V8SQ3SWWD7BCNXB35,mathqa-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,mathqa,01HA7WZZ1STM7RPP8ZESQGVJQX,,,,,,,,,,,2023-09-13 21:21:40.045609 +0000 UTC,01HA7WZZ1V8SQ3SWWD7BCNXB35,mathqa-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,mathqa,01HA7WZZ1STM7RPP8ZESQGVJQX,,,,,,,,,,,2023-09-13 23:51:13.108995 +0000 UTC,01HA7WZZ1V8SQ3SWWD7BCNXB35,mathqa-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,mathqa,01HA7WZZ1STM7RPP8ZESQGVJQX,,5.03,0.2294972067039106,1.6024388074874878,0.15314237420226903,0.2294972067039106,150.2385,4475,29.786,3.727,,01HA7WZZ1V8SQ3SWWD7BCNXB35,mathqa-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,mathqa,01HA7X021GQDVFK1PZ5BFKAAQ8,,,,,,,,,,,2023-09-13 21:22:38.790886 +0000 UTC,01HA7X021JJ9TYX90XBQ4SMJ17,mathqa-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,mathqa,01HA7X021GQDVFK1PZ5BFKAAQ8,,,,,,,,,,,2023-09-14 00:07:58.639343 +0000 UTC,01HA7X021JJ9TYX90XBQ4SMJ17,mathqa-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,mathqa,01HA7X021GQDVFK1PZ5BFKAAQ8,,5.03,0.2198882681564246,1.6225498914718628,0.07210111742077303,0.2198882681564246,156.9182,4475,28.518,3.569,,01HA7X021JJ9TYX90XBQ4SMJ17,mathqa-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,1,mathqa,01HABQ4BBJY6QE2B2K6RK9JKS4,,5.03,0.22033519553072625,1.6044832468032837,0.13802785215984031,0.22033519553072625,44.4115,4475,100.762,12.609,,01HABQ4BBM26CG6A7NJNPFZ2KF,mathqa-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,1,mathqa,01HABQ4DCQDK3CJ97DJ97PTJ0M,,5.03,0.23150837988826817,1.6083521842956543,0.2101094395422926,0.23150837988826817,39.9286,4475,112.075,14.025,,01HABQ4DCS2CANY1HCM0TKTGBF,mathqa-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,1,mathqa,01HABQ4EEG7XQBSS6NQGHZHRN8,,5.03,0.22547486033519554,1.602200984954834,0.12476004570099464,0.22547486033519554,44.5289,4475,100.496,12.576,,01HABQ4EEKA2AFR8T8BTDGPAQ5,mathqa-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,1,mathqa,01HABQ4HCP39ERS7R725JG9TAG,,5.03,0.22368715083798882,1.6044660806655884,0.10207220677089386,0.22368715083798882,65.0902,4475,68.751,8.603,,01HABQ4HCRCTC3W1QTTDC8HH0N,mathqa-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,1,mathqa,01HABQ4MDSBMCAYYNEJAB2Z203,,5.03,0.22681564245810057,1.602030634880066,0.10772433205074675,0.22681564245810057,51.4502,4475,86.977,10.884,,01HABQ4MDVVNQ8D93Z0K202VZV,mathqa-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,1,mathqa,01HABQ4Q6N91ZSBWY6WG9DB4NJ,,5.03,0.22212290502793297,1.6031745672225952,0.1127214023759587,0.22212290502793297,56.7487,4475,78.856,9.868,,01HABQ4Q6Q6W272XQBVWW2YVWT,mathqa-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,1,mathqa,01HABQ4T6C63HJW8N8VH5CCN97,,5.03,0.22815642458100557,1.6048506498336792,0.1218634935916656,0.22815642458100557,55.6333,4475,80.437,10.066,,01HABQ4T6F2RJVNRBZYKXBWARR,mathqa-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,1,mathqa,01HABQ4X4Z0HRM6Q6SGBRPY3ZX,,5.03,0.22636871508379888,1.6031001806259155,0.11334991851211704,0.22636871508379888,55.8166,4475,80.173,10.033,,01HABQ4X51KAYFEWJFET9FNN9B,mathqa-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,1,mathqa,01HABQ50HPM3S9FJRP99F4FNF1,,5.03,0.22972067039106145,1.6035035848617554,0.14376979623922587,0.22972067039106145,97.7165,4475,45.796,5.731,,01HABQ50HR2BTQW97V4M15GFTY,mathqa-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,1,mathqa,01HABQ535CXJ29EKXCP7JGKB23,,5.03,0.22078212290502794,1.6051355600357056,0.10086334354367088,0.22078212290502794,79.1847,4475,56.513,7.072,,01HABQ535E8MW3PXF951YKEJRM,mathqa-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,1,mathqa,01HABQ5600TFPCKTAV5KYHXW60,,5.03,0.2252513966480447,1.6026942729949951,0.15510140977717302,0.2252513966480447,52.7781,4475,84.789,10.61,,01HABQ5603GAJY87GVP5C009S0,mathqa-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,1,mathqa,01HABQ591TVNH0GXN2GSHAX2Q1,,5.03,0.21966480446927375,1.6033399105072021,0.11517896772325835,0.21966480446927375,66.8708,4475,66.92,8.374,,01HABQ591WTBER9Z6YNHCFA48W,mathqa-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,2,mathqa,01HABQ5F3C3CZK2PWHYXXC7BHS,,5.03,0.2299441340782123,1.6114610433578491,0.2081193122289829,0.2299441340782123,50.7678,4475,88.146,11.031,,01HABQ5F3E936N2NFTEQVQYEWW,mathqa-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,1,mathqa,01HABQ5GTQ2RFWE5ZQYM2SWWVD,,5.03,0.2198882681564246,1.6046499013900757,0.07210111742077303,0.2198882681564246,65.473,4475,68.349,8.553,,01HABQ5GTS1QQBS3PDWWM5KTVA,mathqa-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,2,mathqa,01HABQ5HYTCVDV8ABRKYX7DHFD,,5.03,0.22033519553072625,1.6044832468032837,0.13802785215984031,0.22033519553072625,50.8843,4475,87.945,11.005,,01HABQ5HYW2N1VA8XVY7HCN8HA,mathqa-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,2,mathqa,01HABQ5MXGWCEVCRJYKQ4D1T3R,,5.03,0.22547486033519554,1.602200984954834,0.12476004570099464,0.22547486033519554,51.6672,4475,86.612,10.839,,01HABQ5MXJHD3X7HZF3QG94K18,mathqa-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,2,mathqa,01HABQ5QSNY4M6HP5GDQMA9V03,,5.03,0.224804469273743,1.6029154062271118,0.1197118561288681,0.224804469273743,52.2181,4475,85.698,10.724,,01HABQ5QSQRP34SJE4YKFAMAR4,mathqa-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,2,mathqa,01HABQ5Y34Q7VEDPT57ZWF1BHX,,5.03,0.22212290502793297,1.6031745672225952,0.1127214023759587,0.22212290502793297,55.7278,4475,80.301,10.049,,01HABQ5Y36SVJAWBMFR8PC84FN,mathqa-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,2,mathqa,01HABQ5ZMAN16A3Y4BAEHM4YAM,,5.03,0.22324022346368716,1.602950930595398,0.10436301811588862,0.22324022346368716,55.6843,4475,80.364,10.057,,01HABQ5ZMC4DKEMJ1HZCN3DRMR,mathqa-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,2,mathqa,01HABQ6166HGPSPG3YE8WWX891,,5.03,0.22815642458100557,1.6048506498336792,0.1218634935916656,0.22815642458100557,56.7273,4475,78.886,9.872,,01HABQ61684G18BZWA0GTWRG3C,mathqa-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,2,mathqa,01HABQ63N606FBFMFR9PY9ECKQ,,5.03,0.22636871508379888,1.6031001806259155,0.11334991851211704,0.22636871508379888,55.9941,4475,79.919,10.001,,01HABQ63N88VSTTHKZGX1BC9QP,mathqa-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,2,mathqa,01HABQ66QPEPXJAAEB6FBQB6S7,,5.03,0.22569832402234638,1.6033679246902466,0.1238047482356162,0.22569832402234638,70.8381,4475,63.172,7.905,,01HABQ66QRR8C7BCRRH1NMBWHY,mathqa-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,2,mathqa,01HABQ69WBQ62C57MJBD54FB4S,,5.03,0.22636871508379888,1.6026804447174072,0.12701493570113423,0.22636871508379888,58.2933,4475,76.767,9.607,,01HABQ69WDTKNJMSCGVA0E3ZAA,mathqa-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,2,mathqa,01HABQ6FGFYJHH7CCJ3T5EEPJX,,5.03,0.21966480446927375,1.6033399105072021,0.11517896772325835,0.21966480446927375,72.1915,4475,61.988,7.757,,01HABQ6FGJ98DJ4ZWXH6S6VEN9,mathqa-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,2,mathqa,01HABQ6HEKQ9BADJ1PKQNV19JD,,5.03,0.2252513966480447,1.6026942729949951,0.15510140977717302,0.2252513966480447,53.271,4475,84.004,10.512,,01HABQ6HEPJB3MTHT02Q6E85SZ,mathqa-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,2,mathqa,01HABQ6JF548CXKKDAFPYTVVEV,,5.03,0.2198882681564246,1.6046499013900757,0.07210111742077303,0.2198882681564246,56.6269,4475,79.026,9.889,,01HABQ6JF7KN1RW7WS06GQBXSJ,mathqa-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,3,mathqa,01HABQ6NGZ717GB18BE289F6Z5,,5.03,0.2299441340782123,1.6114610433578491,0.2081193122289829,0.2299441340782123,50.614,4475,88.414,11.064,,01HABQ6NH1EW9TW9N4RDE2399M,mathqa-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,3,mathqa,01HABQ6VG2R833MHDDVAV3YB7B,,5.03,0.22212290502793297,1.6033259630203247,0.09774127563803123,0.22212290502793297,58.0281,4475,77.118,9.651,,01HABQ6VG5111H7ZB1CPPKZV2F,mathqa-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,3,mathqa,01HABQ6X8JAFTHA38NYMWGBPR5,,5.03,0.22212290502793297,1.603413701057434,0.14297799475143066,0.22212290502793297,62.248,4475,71.89,8.996,,01HABQ6X8NT2HDH18K3PJENXNN,mathqa-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,3,mathqa,01HABQ6YAYYJJGRQKWB86CAPDV,,5.03,0.224804469273743,1.6029154062271118,0.1197118561288681,0.224804469273743,46.404,4475,96.436,12.068,,01HABQ6YB00FREHJ3V2GAGC54E,mathqa-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,3,mathqa,01HABQ749513H6QVDMWT6FYW9T,,5.03,0.22212290502793297,1.6031745672225952,0.1127214023759587,0.22212290502793297,55.6401,4475,80.428,10.065,,01HABQ74977BKGCA5548GXAJSP,mathqa-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,3,mathqa,01HABQ7665D03FX6YJVMV33XCC,,5.03,0.22324022346368716,1.602950930595398,0.10436301811588862,0.22324022346368716,60.9718,4475,73.395,9.185,,01HABQ7667SAB7XSSVHK37355F,mathqa-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,3,mathqa,01HABQ778SVPR4J6RFYZBX6ZX6,,5.03,0.22815642458100557,1.6048506498336792,0.1218634935916656,0.22815642458100557,56.1107,4475,79.753,9.98,,01HABQ778V101306JT07J63QCM,mathqa-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,3,mathqa,01HABQ7DN3RQHD7620T91MJQEY,,5.03,0.22256983240223463,1.6039531230926514,0.12035622838952845,0.22256983240223463,63.0586,4475,70.966,8.881,,01HABQ7DN5GEA1G6RHVGFMFBQ8,mathqa-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,3,mathqa,01HABQ7F2C8FQ1TGDQ7P2QWWPZ,,5.03,0.22636871508379888,1.6031001806259155,0.11334991851211704,0.22636871508379888,56.4576,4475,79.263,9.919,,01HABQ7F2F5ME2NJNE3D2BYWH7,mathqa-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,3,mathqa,01HABQ7KBYF6SQWW9RWAPARGN8,,5.03,0.22391061452513966,1.6023781299591064,0.12089304497725077,0.22391061452513966,61.5017,4475,72.762,9.105,,01HABQ7KC0VZT7454NQF5CFT5A,mathqa-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,3,mathqa,01HABQ7N3ZGF8CFFW3JT069DWJ,,5.03,0.22636871508379888,1.6026804447174072,0.12701493570113423,0.22636871508379888,65.2531,4475,68.579,8.582,,01HABQ7N41E7ZRX919Z8P2E2AH,mathqa-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,3,mathqa,01HABQ7S75SKXB09DD71TB3618,,5.03,0.22167597765363128,1.602138638496399,0.12673338348741325,0.22167597765363128,66.6451,4475,67.147,8.403,,01HABQ7S78FM8DKKE763EKRZZ5,mathqa-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,3,mathqa,01HABQ7TZ4GA699AV06M3FGFW0,,5.03,0.21966480446927375,1.6033399105072021,0.11517896772325835,0.21966480446927375,71.1884,4475,62.861,7.866,,01HABQ7TZ671QJNKXV91FCBMQJ,mathqa-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,1,mathqa,01HABQ7Z1H1C8T4PG5EFA1S4AP,,5.03,0.21743016759776537,1.606320858001709,0.07559375007851345,0.21743016759776537,45.0721,4475,99.285,12.425,,01HABQ7Z1KNN8RY4RAZM8H4ZT7,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,1,mathqa,01HABQ80X5CR8BD0XQH5W4A5W9,,5.03,0.24513966480446928,1.6250602006912231,0.23461310767650048,0.24513966480446928,40.1533,4475,111.448,13.947,,01HABQ80X76EC4ECB5PQY6J6D0,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,1,mathqa,01HABQ81Y8W436XPSP8C980SB8,,5.03,0.22614525139664804,1.6030913591384888,0.13978346439932482,0.22614525139664804,55.5412,4475,80.571,10.083,,01HABQ81YA7D7D2RVDGD89S7D0,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,1,mathqa,01HABQ84XG0NGB78X2RBTC8AY7,,5.03,0.2294972067039106,1.6025004386901855,0.13444344959658425,0.2294972067039106,55.2883,4475,80.939,10.129,,01HABQ84XJFFHQE82V3N2YBSZA,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,8,1,mathqa,01HABQ87Y9C80F1KA1YAV5SHPE,,5.03,0.23083798882681564,1.6020727157592773,0.1490546797336386,0.23083798882681564,54.9919,4475,81.376,10.183,,01HABQ87YC47NTJA8DWEDCRH7B,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,16,1,mathqa,01HABQ8FR2SHD8JEJ7GKWEZSJX,,5.03,0.22368715083798882,1.602324366569519,0.12836393184890285,0.22368715083798882,63.6708,4475,70.283,8.795,,01HABQ8FR4QA36GNH0F3KNS9Z4,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,64,1,mathqa,01HABQ8GTDEDSHGFPE09Q0EAJ6,,5.03,0.2259217877094972,1.6021504402160645,0.13751300920336804,0.2259217877094972,56.4071,4475,79.334,9.928,,01HABQ8GTF9F3CBJ2JVH7CDPT4,mathqa-jacobmorrison-tk-instruct-small-lora-experiments-lora_64-lr_5e-4-seed_1
